,,,,,,,,,"Net diversiffication, speciation, extinction,  number of shifts, and effective sample sizes estimated using BAMM",,,,,,,,,,,,,,,,,,,,,,,,,,,Net diversiffication rates estimated using MS estimators (stem-group age),,,,,,,,,,,,,,,,,,Net diversiffication rates estimated using MS estimators (crown-group age),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Simulated trees,,,,,Simulated rates,,,,Taxon sampling = 100%,,,,,,,Effective sample size,,Taxon sampling = 50%,,,,,,,Effective sample size,,Taxon sampling = 25%,,,,,,,Effective sample size,,Taxon sampling = 100%,,,,,,Taxon sampling = 50%,,,,,,Taxon sampling = 25%,,,,,,Taxon sampling = 100%,,,,,,Taxon sampling = 50%,,,,,,Taxon sampling = 25%,,,,,,,,,,,,,,,,,,,,,,,,,,
Backbone tree,Clade,No. of tips,Age (stem),Age (crown),Speciation,Extinction,Fraction,Net Div.,Net Div.,(Error),Speciation,(Error),Extinction ,(Error),No. of Shifts ,Rate shifts,Log-likelihood,Net Div.,(Error),Speciation,(Error),Extinction ,(Error),No. of Shifts ,Rate shifts,Log-likelihood,Net Div.,(Error),Speciation,(Error),Extinction ,(Error),No. of Shifts ,Rate shifts,Log-likelihood,epsilon = 0,(Error),epsilon = 0.5,(Error),epsilon = 0.9,(Error),epsilon = 0,(Error),epsilon = 0.5,(Error),epsilon = 0.9,(Error),epsilon = 0,(Error),epsilon = 0.5,(Error),epsilon = 0.9,(Error),epsilon = 0,(Error),epsilon = 0.5,(Error),epsilon = 0.9,(Error),epsilon = 0,(Error),epsilon = 0.5,(Error),epsilon = 0.9,(Error),epsilon = 0,(Error),epsilon = 0.5,(Error),epsilon = 0.9,(Error),,,,,,,,,,,,,,,,,,,,,
,e,29,69.317,26.847,0.09267,0.06951,0.75007,0.02316,0.04321,86.58%,0.12967,39.93%,0.08646,24.39%,,4501,3105,0.04786,106.67%,0.11342,22.39%,0.06555,-5.69%,,4501,1197,0.09523,311.19%,0.15396,66.14%,0.05872,-15.51%,,412,441,0.04858,109.75%,0.03907,68.69%,0.01926,-16.84%,0.04858,109.75%,0.03907,68.69%,0.01926,-16.84%,0.04858,109.75%,0.03907,68.69%,0.01926,-16.84%,0.09961,330.08%,0.09001,288.63%,0.04778,106.32%,0.09961,330.08%,0.09001,288.63%,0.04778,106.32%,0.09961,330.08%,0.09001,288.63%,0.04778,106.32%,,,,,,,,,,,,,,,,,,,,,
,f,72,72.448,65.649,0.10645,0.07353,0.69079,0.03292,0.04310,30.95%,0.12950,21.65%,0.08639,17.49%,,4501,3105,0.04782,45.28%,0.11319,6.33%,0.06537,-11.11%,,4501,1197,0.09546,190.02%,0.15422,44.88%,0.05876,-20.09%,,412,441,0.05903,79.34%,0.04965,50.85%,0.02887,-12.28%,0.05903,79.34%,0.04965,50.85%,0.02887,-12.28%,0.05903,79.34%,0.04965,50.85%,0.02887,-12.28%,0.05459,65.84%,0.05039,53.09%,0.03108,-5.58%,0.05459,65.84%,0.05039,53.09%,0.03108,-5.58%,0.05459,65.84%,0.05039,53.09%,0.03108,-5.58%,,,,,,,,,,,,,,,,,,,,,
,g,241,60.32,49.753,0.10925,0.00830,0.07596,0.10095,0.11472,13.64%,0.12907,18.14%,0.01435,72.94%,,4501,3105,0.11506,13.97%,0.13167,20.52%,0.01661,100.19%,,4501,1197,0.09972,-1.22%,0.15434,41.27%,0.05462,558.25%,,412,441,0.09093,-9.93%,0.07951,-21.24%,0.05336,-47.14%,0.09093,-9.93%,0.07951,-21.24%,0.05336,-47.14%,0.09093,-9.93%,0.07951,-21.24%,0.05336,-47.14%,0.09631,-4.60%,0.09060,-10.25%,0.06366,-36.94%,0.09631,-4.60%,0.09060,-10.25%,0.06366,-36.94%,0.09631,-4.60%,0.09060,-10.25%,0.06366,-36.94%,,,,,,,,,,,,,,,,,,,,,
,h,1303,60.32,53.094,0.12966,0.00645,0.04976,0.12321,0.11625,-5.65%,0.13025,0.45%,0.01400,116.99%,,4501,3105,0.11575,-6.05%,0.13233,2.06%,0.01658,156.99%,,4501,1197,0.10063,-18.33%,0.15524,19.73%,0.05462,746.48%,,412,441,0.11891,-3.49%,0.10743,-12.81%,0.08085,-34.38%,0.11891,-3.49%,0.10743,-12.81%,0.08085,-34.38%,0.11891,-3.49%,0.10743,-12.81%,0.08085,-34.38%,0.12203,-0.95%,0.11663,-5.34%,0.09088,-26.24%,0.12203,-0.95%,0.11663,-5.34%,0.09088,-26.24%,0.12203,-0.95%,0.11663,-5.34%,0.09088,-26.24%,,,,,,,,,,,,,,,,,,,,,
,i,31,30.552,23.213,0.17124,0.08044,0.46978,0.09079,0.11568,27.41%,0.13169,-23.09%,0.01601,-80.09%,,4501,3105,0.11620,27.99%,0.13301,-22.32%,0.01681,-79.10%,,4501,1197,0.10116,11.42%,0.15601,-8.89%,0.05485,-31.81%,,412,441,0.11240,23.80%,0.09075,-0.05%,0.04538,-50.02%,0.11240,23.80%,0.09075,-0.05%,0.04538,-50.02%,0.11240,23.80%,0.09075,-0.05%,0.04538,-50.02%,0.11808,30.05%,0.10689,17.73%,0.05748,-36.69%,0.11808,30.05%,0.10689,17.73%,0.05748,-36.69%,0.11808,30.05%,0.10689,17.73%,0.05748,-36.69%,,,,,,,,,,,,,,,,,,,,,
,j,38,30.552,28.439,0.27994,0.17598,0.62863,0.10396,0.11453,10.17%,0.13048,-53.39%,0.01594,-90.94%,,4501,3105,0.11612,11.70%,0.13289,-52.53%,0.01677,-90.47%,,4501,1197,0.10123,-2.63%,0.15609,-44.24%,0.05486,-68.83%,,412,441,0.11906,14.53%,0.09723,-6.48%,0.05065,-51.28%,0.11906,14.53%,0.09723,-6.48%,0.05065,-51.28%,0.11906,14.53%,0.09723,-6.48%,0.05065,-51.28%,0.10354,-0.41%,0.09423,-9.36%,0.05259,-49.41%,0.13253,27.48%,0.12061,16.02%,0.06732,-35.25%,0.13253,27.48%,0.12061,16.02%,0.06732,-35.25%,,,,,,,,,,,,,,,,,,,,,
S,a,351,71.893,58.732,0.09328,0.03153,0.33802,0.06175,0.08575,38.87%,0.09757,4.60%,0.01182,-62.51%,2,1693,553,0.08861,43.50%,0.10274,10.14%,0.01413,-55.20%,2,3643,2673,0.08802,42.55%,0.10748,15.23%,0.01946,-38.28%,2,3124,2927,0.08152,32.02%,0.07192,16.47%,0.04985,-19.28%,0.08152,32.02%,0.07192,16.47%,0.04985,-19.28%,0.08152,32.02%,0.07192,16.47%,0.04985,-19.28%,0.08799,42.49%,0.08313,34.63%,0.06014,-2.61%,0.08799,42.49%,0.08313,34.63%,0.06014,-2.61%,0.08799,42.49%,0.08313,34.63%,0.06014,-2.61%,,,,,,,,,,,,,,,,,,,,,
,b,150,39.901,36.886,0.12460,0.01569,0.12590,0.10891,0.09185,-15.67%,0.10529,-15.50%,0.01344,-14.33%,,1693,553,0.08976,-17.59%,0.10385,-16.66%,0.01409,-10.20%,,3643,2673,0.08946,-17.86%,0.10991,-11.79%,0.02045,30.38%,,3124,2927,0.12558,15.30%,0.10837,-0.50%,0.06933,-36.34%,0.12558,15.30%,0.10837,-0.50%,0.06933,-36.34%,0.12558,15.30%,0.10837,-0.50%,0.06933,-36.34%,0.11705,7.47%,0.10941,0.46%,0.07360,-32.42%,0.11705,7.47%,0.10941,0.46%,0.07360,-32.42%,0.11705,7.47%,0.10941,0.46%,0.07360,-32.42%,,,,,,,,,,,,,,,,,,,,,
,c,159,28.632,21.940,0.27607,0.13097,0.47439,0.14510,0.18285,26.01%,0.39263,42.22%,0.20978,60.18%,,1693,553,0.20494,41.24%,0.37410,35.51%,0.16916,29.16%,,3643,2673,0.20500,41.28%,0.35848,29.85%,0.15348,17.19%,,3124,2927,0.17704,22.01%,0.15305,5.47%,0.09854,-32.09%,0.17704,22.01%,0.15305,5.47%,0.09854,-32.09%,0.17704,22.01%,0.15305,5.47%,0.09854,-32.09%,0.19944,37.45%,0.18658,28.58%,0.12625,-12.99%,0.19944,37.45%,0.18658,28.58%,0.12625,-12.99%,0.19944,37.45%,0.18658,28.58%,0.12625,-12.99%,,,,,,,,,,,,,,,,,,,,,
,d,10,28.632,9.212,0.23452,0.12958,0.55253,0.10494,0.16377,56.06%,0.35753,52.45%,0.19376,49.53%,,1693,553,0.13137,25.19%,0.22790,-2.82%,0.09652,-25.51%,,3643,2673,0.18798,79.14%,0.32517,38.65%,0.13718,5.87%,,3124,2927,0.08042,-23.36%,0.05954,-43.26%,0.02242,-78.64%,0.08042,-23.36%,0.05954,-43.26%,0.02242,-78.64%,0.08042,-23.36%,0.05954,-43.26%,0.02242,-78.64%,0.17471,66.49%,0.15251,45.33%,0.06381,-39.20%,0.17471,66.49%,0.15251,45.33%,0.06381,-39.20%,0.17471,66.49%,0.15251,45.33%,0.06381,-39.20%,,,,,,,,,,,,,,,,,,,,,
,e,63,15.295,14.321,0.24266,0.01393,0.05741,0.22873,0.24287,6.18%,0.27747,14.34%,0.03460,148.38%,,1693,553,0.24072,5.24%,0.28400,17.03%,0.04328,210.65%,,3643,2673,0.22338,-2.34%,0.31008,27.78%,0.08670,522.34%,,3124,2927,0.27088,18.43%,0.22659,-0.93%,0.12907,-43.57%,0.27088,18.43%,0.22659,-0.93%,0.12907,-43.57%,0.27088,18.43%,0.22659,-0.93%,0.12907,-43.57%,0.24091,5.32%,0.22179,-3.03%,0.13424,-41.31%,0.24091,5.32%,0.22179,-3.03%,0.13424,-41.31%,0.24091,5.32%,0.22179,-3.03%,0.13424,-41.31%,,,,,,,,,,,,,,,,,,,,,
,f,75,15.295,12.736,0.28085,0.06988,0.24883,0.21097,0.24276,15.07%,0.27734,-1.25%,0.03458,-50.52%,,1693,553,0.24049,14.00%,0.28369,1.01%,0.04320,-38.19%,,3643,2673,0.21677,2.75%,0.30033,6.94%,0.08356,19.57%,,3124,2927,0.28228,33.80%,0.23783,12.73%,0.13915,-34.04%,0.28228,33.80%,0.23783,12.73%,0.13915,-34.04%,0.28228,33.80%,0.23783,12.73%,0.13915,-34.04%,0.28458,34.89%,0.26292,24.62%,0.16305,-22.71%,0.28458,34.89%,0.26292,24.62%,0.16305,-22.71%,0.28458,34.89%,0.26292,24.62%,0.16305,-22.71%,,,,,,,,,,,,,,,,,,,,,
,g,57,30.284,29.182,0.10642,0.00608,0.05711,0.10034,0.09207,-8.25%,0.10545,-0.92%,0.01338,120.16%,,1693,553,0.09033,-9.97%,0.10477,-1.55%,0.01444,137.57%,,3643,2673,0.09027,-10.04%,0.11125,4.53%,0.02098,245.17%,,3124,2927,0.13350,33.05%,0.11119,10.81%,0.06231,-37.90%,0.13350,33.05%,0.11119,10.81%,0.06231,-37.90%,0.13350,33.05%,0.11119,10.81%,0.06231,-37.90%,0.11479,14.40%,0.10546,5.10%,0.06289,-37.32%,0.11479,14.40%,0.10546,5.10%,0.06289,-37.32%,0.11479,14.40%,0.10546,5.10%,0.06289,-37.32%,,,,,,,,,,,,,,,,,,,,,
,h,13,30.284,8.344,0.15198,0.07297,0.48012,0.07901,0.09236,16.89%,0.10625,-30.09%,0.01389,-80.96%,,1693,553,0.09029,14.28%,0.10520,-30.78%,0.01491,-79.57%,,3643,2673,0.09015,14.10%,0.11117,-26.85%,0.02101,-71.20%,,3124,2927,0.08470,7.20%,0.06426,-18.67%,0.02604,-67.05%,0.08470,7.20%,0.06426,-18.67%,0.02604,-67.05%,0.08470,7.20%,0.06426,-18.67%,0.02604,-67.05%,0.22433,183.93%,0.19764,150.15%,0.08810,11.50%,0.22433,183.93%,0.19764,150.15%,0.08810,11.50%,0.22433,183.93%,0.19764,150.15%,0.08810,11.50%,,,,,,,,,,,,,,,,,,,,,
,i,13,43.362,21.718,0.18490,0.11506,0.62228,0.06984,0.08767,25.54%,0.09933,-46.28%,0.01166,-89.87%,,1693,553,0.09060,29.73%,0.10547,-42.95%,0.01487,-87.07%,,3643,2673,0.09078,29.98%,0.11170,-39.59%,0.02092,-81.82%,,3124,2927,0.05915,-15.30%,0.04488,-35.74%,0.01818,-73.96%,0.05915,-15.30%,0.04488,-35.74%,0.01818,-73.96%,0.05915,-15.30%,0.04488,-35.74%,0.01818,-73.96%,0.08618,23.41%,0.07593,8.72%,0.03385,-51.54%,0.08618,23.41%,0.07593,8.72%,0.03385,-51.54%,0.10463,49.82%,0.09218,31.99%,0.04109,-41.17%,,,,,,,,,,,,,,,,,,,,,
,j,48,43.362,37.128,0.10405,0.02838,0.27277,0.07567,0.08650,14.31%,0.09821,-5.61%,0.01172,-58.72%,,1693,553,0.08912,17.78%,0.10357,-0.46%,0.01445,-49.09%,,3643,2673,0.08834,16.75%,0.10885,4.61%,0.02051,-27.75%,,3124,2927,0.08928,17.98%,0.07377,-2.51%,0.04014,-46.96%,0.08928,17.98%,0.07377,-2.51%,0.04014,-46.96%,0.08928,17.98%,0.07377,-2.51%,0.04014,-46.96%,0.08560,13.12%,0.07834,3.53%,0.04548,-39.89%,0.08560,13.12%,0.07834,3.53%,0.04548,-39.89%,0.08560,13.12%,0.07834,3.53%,0.04548,-39.89%,,,,,,,,,,,,,,,,,,,,,
T,a,1302,69.125,61.430,0.14195,0.03472,0.24457,0.10724,0.10057,-6.22%,0.13622,-4.04%,0.03565,2.69%,2,17,64,0.09019,-15.90%,0.15937,12.27%,0.06919,99.28%,1,470,400,0.10088,-5.93%,0.14344,1.05%,0.04256,22.58%,1,571,235,0.10375,-3.25%,0.09373,-12.59%,0.07054,-34.22%,0.10375,-3.25%,0.09373,-12.59%,0.07054,-34.22%,0.10375,-3.25%,0.09373,-12.59%,0.07054,-34.22%,0.10546,-1.65%,0.10079,-6.01%,0.07854,-26.76%,0.10546,-1.65%,0.10079,-6.01%,0.07854,-26.76%,0.10546,-1.65%,0.10079,-6.01%,0.07854,-26.76%,,,,,,,,,,,,,,,,,,,,,
,b,55,24.3,16.985,0.24128,0.11256,0.46652,0.12872,0.12436,-3.39%,0.25776,6.83%,0.13340,18.51%,,17,64,0.09876,-23.27%,0.26249,8.79%,0.16373,45.46%,,470,400,0.09734,-24.38%,0.27521,14.06%,0.17787,58.02%,,571,235,0.16491,28.11%,0.13713,6.53%,0.07639,-40.65%,0.16491,28.11%,0.13713,6.53%,0.07639,-40.65%,0.16491,28.11%,0.13713,6.53%,0.07639,-40.65%,0.19512,51.59%,0.17913,39.16%,0.10624,-17.46%,0.19793,53.77%,0.18170,41.16%,0.10777,-16.28%,0.19793,53.77%,0.18170,41.16%,0.10777,-16.28%,,,,,,,,,,,,,,,,,,,,,
,c,146,24.3,21.661,0.25557,0.11171,0.43710,0.14386,0.12400,-13.80%,0.25740,0.72%,0.13340,19.41%,,17,64,0.09911,-31.11%,0.26281,2.83%,0.16370,46.53%,,470,400,0.09771,-32.08%,0.27559,7.83%,0.17788,59.23%,,571,235,0.20509,42.56%,0.17684,22.93%,0.11279,-21.60%,0.20509,42.56%,0.17684,22.93%,0.11279,-21.60%,0.20509,42.56%,0.17684,22.93%,0.11279,-21.60%,0.19807,37.68%,0.18507,28.64%,0.12416,-13.70%,0.19807,37.68%,0.18507,28.64%,0.12416,-13.70%,0.19807,37.68%,0.18507,28.64%,0.12416,-13.70%,,,,,,,,,,,,,,,,,,,,,
,d,17,26.644,12.997,0.15402,0.02953,0.19175,0.12449,0.11533,-7.36%,0.25522,65.71%,0.13990,373.70%,,17,64,0.09607,-22.83%,0.26176,69.95%,0.16569,461.03%,,470,400,0.09296,-25.33%,0.27118,76.07%,0.17822,503.47%,,571,235,0.10634,-14.58%,0.08247,-33.76%,0.03586,-71.19%,0.10634,-14.58%,0.08247,-33.76%,0.03586,-71.19%,0.10634,-14.58%,0.08247,-33.76%,0.03586,-71.19%,0.16466,32.27%,0.14640,17.60%,0.06945,-44.21%,0.16466,32.27%,0.14640,17.60%,0.06945,-44.21%,0.16466,32.27%,0.14640,17.60%,0.06945,-44.21%,,,,,,,,,,,,,,,,,,,,,
,e,181,26.644,26.501,0.18988,0.01325,0.06976,0.17663,0.11592,-34.37%,0.25584,34.74%,0.13992,956.36%,,17,64,0.09694,-45.12%,0.26263,38.32%,0.16569,1150.89%,,470,400,0.09385,-46.87%,0.27206,43.28%,0.17821,1245.40%,,571,235,0.19511,10.46%,0.16930,-4.15%,0.11051,-37.43%,0.19511,10.46%,0.16930,-4.15%,0.11051,-37.43%,0.19511,10.46%,0.16930,-4.15%,0.11051,-37.43%,0.17001,-3.75%,0.15934,-9.79%,0.10917,-38.19%,0.17001,-3.75%,0.15934,-9.79%,0.10917,-38.19%,0.17001,-3.75%,0.15934,-9.79%,0.10917,-38.19%,,,,,,,,,,,,,,,,,,,,,
,f,121,60.405,52.765,0.14109,0.07000,0.49614,0.07109,0.06493,-8.67%,0.13725,-2.72%,0.07233,3.33%,,17,64,0.08175,14.99%,0.23607,67.33%,0.15433,120.47%,,470,400,0.08590,20.83%,0.26487,87.74%,0.17897,155.68%,,571,235,0.07939,11.69%,0.06806,-4.27%,0.04246,-40.27%,0.07939,11.69%,0.06806,-4.27%,0.04246,-40.27%,0.07939,11.69%,0.06806,-4.27%,0.04246,-40.27%,0.07775,9.38%,0.07244,1.90%,0.04763,-32.99%,0.07775,9.38%,0.07244,1.90%,0.04763,-32.99%,0.07775,9.38%,0.07244,1.90%,0.04763,-32.99%,,,,,,,,,,,,,,,,,,,,,
,g,69,58.813,32.774,0.28261,0.23715,0.83914,0.04546,0.10920,140.22%,0.25379,-10.20%,0.14459,-39.03%,,17,64,0.09301,104.61%,0.25894,-8.38%,0.16592,-30.03%,,470,400,0.08928,96.40%,0.26782,-5.23%,0.17854,-24.71%,,571,235,0.07199,58.37%,0.06045,32.98%,0.03493,-23.17%,0.07199,58.37%,0.06045,32.98%,0.03493,-23.17%,0.07199,58.37%,0.06045,32.98%,0.03493,-23.17%,0.10804,137.67%,0.09965,119.22%,0.06110,34.40%,0.10804,137.67%,0.09965,119.22%,0.06110,34.40%,0.10804,137.67%,0.09965,119.22%,0.06110,34.40%,,,,,,,,,,,,,,,,,,,,,
,h,318,58.813,38.990,0.25375,0.15110,0.59548,0.10265,0.11036,7.51%,0.25953,2.28%,0.14918,-1.27%,,17,64,0.09469,-7.75%,0.26060,2.70%,0.16591,9.80%,,470,400,0.09116,-11.19%,0.26992,6.38%,0.17876,18.30%,,571,235,0.09797,-4.55%,0.08624,-15.98%,0.05930,-42.23%,0.09797,-4.55%,0.08624,-15.98%,0.05930,-42.23%,0.09797,-4.55%,0.08624,-15.98%,0.05930,-42.23%,0.13001,26.65%,0.12270,19.54%,0.08813,-14.15%,0.13001,26.65%,0.12270,19.54%,0.08813,-14.15%,0.13001,26.65%,0.12270,19.54%,0.08813,-14.15%,,,,,,,,,,,,,,,,,,,,,
,i,105,19.96,16.524,0.25584,0.01555,0.06076,0.24030,0.13128,-45.37%,0.25863,1.09%,0.12735,719.15%,,17,64,0.10107,-57.94%,0.26453,3.40%,0.16345,951.41%,,470,400,0.09783,-59.29%,0.27953,9.26%,0.18169,1068.74%,,571,235,0.23317,-2.97%,0.19891,-17.22%,0.12193,-49.26%,0.23317,-2.97%,0.19891,-17.22%,0.12193,-49.26%,0.23317,-2.97%,0.19891,-17.22%,0.12193,-49.26%,0.23970,-0.25%,0.22280,-7.28%,0.14416,-40.01%,0.23970,-0.25%,0.22280,-7.28%,0.14416,-40.01%,0.23970,-0.25%,0.22280,-7.28%,0.14416,-40.01%,,,,,,,,,,,,,,,,,,,,,
,j,29,19.96,15.588,0.14981,0.03733,0.24919,0.11248,0.13046,15.98%,0.25788,72.13%,0.12742,241.32%,,17,64,0.09967,-11.39%,0.26348,75.87%,0.16381,338.78%,,470,400,0.09645,-14.25%,0.27806,85.60%,0.18161,386.46%,,571,235,0.16870,49.98%,0.13568,20.62%,0.06688,-40.54%,0.16870,49.98%,0.13568,20.62%,0.06688,-40.54%,0.16870,49.98%,0.13568,20.62%,0.06688,-40.54%,0.17155,52.51%,0.15502,37.82%,0.08229,-26.84%,0.17155,52.51%,0.15502,37.82%,0.08229,-26.84%,0.17155,52.51%,0.15502,37.82%,0.08229,-26.84%,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
